buy_now,spot,ladder,hedge
26456318.3347463,26635453.1361145,26640855.20779081,26049653.363110013
26456318.3347463,26334137.83051866,26654054.235279396,25959258.77143126
26456318.3347463,26489664.527286462,26383369.84161472,26005916.780461602
26456318.3347463,25740912.104478404,26273930.2769217,25781291.053619184
26456318.3347463,24677068.335917875,25394910.57406882,25462137.923051026
26456318.3347463,27452097.22106046,26509624.4063862,26294646.588593803
26456318.3347463,25657902.215009943,26092803.191534124,25756388.08677865
26456318.3347463,27062856.415218376,27211834.055880908,26177874.34684118
26456318.3347463,25862055.602127716,25968399.620797288,25817634.102913976
26456318.3347463,27633838.152200766,26988681.67684215,26349168.867935896
26456318.3347463,26927927.00261067,27272833.11492509,26137395.52305886
26456318.3347463,25755292.20200894,26673477.038079195,25785605.082878344
26456318.3347463,24714740.450800743,26208986.953779057,25473439.557515886
26456318.3347463,26387503.64677836,26011634.98166433,25975268.516309172
26456318.3347463,24852735.7141371,25753559.6038692,25514838.136516795
26456318.3347463,25275305.083611332,26317046.708024185,25641608.947359063
26456318.3347463,26144192.67508969,26161652.876052946,25902275.22480257
26456318.3347463,24734011.19971489,25138425.774832368,25479220.78219013
26456318.3347463,26808266.472777545,26905572.65199233,26101497.364108928
26456318.3347463,24838162.28998708,25963286.586707838,25510466.109271787
26456318.3347463,26009952.903270066,25840460.590212367,25862003.293256685
26456318.3347463,26410019.28464412,26950009.170920584,25982023.2076689
26456318.3347463,26116369.875940904,26576487.573442727,25893928.385057934
26456318.3347463,24393291.68742828,25466819.645818725,25377004.928504147
26456318.3347463,25191006.022401694,25876577.42186536,25616319.228996173
26456318.3347463,24399303.912725054,24760213.610961903,25378808.596093178
26456318.3347463,26267782.117301524,26387573.106468815,25939352.05746612
26456318.3347463,26018213.63400898,26423979.72375767,25864481.51247836
26456318.3347463,27482348.76985377,27090124.069292568,26303722.053231794
26456318.3347463,25510334.901083767,25426951.862689693,25712117.892600793
26456318.3347463,26150013.2179655,26094683.808971286,25904021.387665313
26456318.3347463,25488908.75074379,25526456.14833706,25705690.0474988
26456318.3347463,25797426.967900973,25445037.626884464,25798245.512645956
26456318.3347463,26795895.810673364,25790027.685456242,26097786.16547767
26456318.3347463,25067684.67207677,25131268.5451641,25579322.823898695
26456318.3347463,25082164.480388056,25316530.508471962,25583666.766392082
26456318.3347463,25767408.731278393,25718938.780206528,25789240.04165918
26456318.3347463,26229085.848900616,26075818.244892742,25927743.17694585
26456318.3347463,26252401.870238632,26030339.421188187,25934737.983347252
26456318.3347463,25865148.85399759,26598494.577772476,25818562.07847494
26456318.3347463,25453236.5810609,25003797.762516573,25694988.396593936
26456318.3347463,26986577.714722242,26393440.653611667,26154990.736692335
26456318.3347463,26136995.592407826,25877278.128253058,25900116.099998012
26456318.3347463,27026667.01069372,25281961.961826984,26167017.52548378
26456318.3347463,25522128.890612092,24872057.664843235,25715656.089459293
26456318.3347463,25268330.59492804,25363256.888877783,25639516.600754075
26456318.3347463,25127875.502850357,25828826.57600638,25597380.07313077
26456318.3347463,24330438.567827486,25879907.096582983,25358148.99262391
26456318.3347463,25388121.9942064,25791424.946336042,25675454.020537585
26456318.3347463,25109257.733353663,25560041.6586979,25591794.742281765
26456318.3347463,25022495.04311055,25730618.720462356,25565765.935208827
26456318.3347463,26910715.287840582,25838250.77712126,26132232.00862784
26456318.3347463,26259194.60797941,25829959.9120726,25936775.804669484
26456318.3347463,24858196.38984655,25734039.659104355,25516476.33922963
26456318.3347463,25857918.92836144,26286515.470430944,25816393.100784093
26456318.3347463,26941346.79664573,26993514.519565694,26141421.46126938
26456318.3347463,26581357.657836027,26092254.847689148,26033424.71962647
26456318.3347463,25385313.547304742,25658398.8523866,25674611.486467086
26456318.3347463,25960294.83486026,25805666.706399966,25847105.872733742
26456318.3347463,25840458.922070984,26262951.724858508,25811155.098896958
26456318.3347463,25437387.87802168,24614813.286602795,25690233.785682168
26456318.3347463,26172456.49654433,25365953.842102718,25910754.37123896
26456318.3347463,25243846.21829141,25817870.951000895,25632171.287763085
26456318.3347463,26110306.11320839,26240607.834268473,25892109.25623818
26456318.3347463,25773449.165314395,26003695.01854815,25791052.171869982
26456318.3347463,25719432.77410412,26477462.769636385,25774847.2545069
26456318.3347463,24685770.925975233,25522199.21111986,25464748.700068235
26456318.3347463,26037041.630541764,25340574.346247785,25870129.911438193
26456318.3347463,24901204.70329675,25554107.805738706,25529378.833264686
26456318.3347463,26182570.619711228,26770573.763655264,25913788.60818903
26456318.3347463,25699727.055667967,26889435.831619434,25768935.538976055
26456318.3347463,24908327.472890005,25498089.498155072,25531515.664142665
26456318.3347463,26218606.62884479,26015821.393559027,25924599.410929102
26456318.3347463,26291559.954593465,26092589.52200585,25946485.408653703
26456318.3347463,26280691.202668402,26253626.586732402,25943224.783076186
26456318.3347463,26755906.897579998,26651913.010014582,26085789.491549663
26456318.3347463,26164634.53804282,26810260.090857334,25908407.783688508
26456318.3347463,24078034.597524583,25361664.745761603,25282427.801533036
26456318.3347463,26744600.91611564,26526470.502067428,26082397.69711036
26456318.3347463,25409807.647842325,25531755.677477296,25681959.71662836
26456318.3347463,25589786.04034795,26399743.693689972,25735953.234380048
26456318.3347463,24984065.880922012,25188876.69690012,25554237.186552268
26456318.3347463,25067900.63914946,25846422.706387933,25579387.6140205
26456318.3347463,26212627.73472671,26062456.026510227,25922805.742693678
26456318.3347463,27064757.155500825,26651726.872254815,26178444.56892591
26456318.3347463,24615390.82443969,25666719.839887556,25443634.669607572
26456318.3347463,26037949.21651212,26925760.5376376,25870402.1872293
26456318.3347463,25447503.30020348,25249369.28591641,25693268.412336707
26456318.3347463,25418980.25730127,25293343.5944996,25684711.499466043
26456318.3347463,26159148.851425283,25816409.012736723,25906762.07770325
26456318.3347463,25971980.39571411,25718485.43145035,25850611.5409899
26456318.3347463,25486360.28841916,25899000.522209726,25704925.50880141
26456318.3347463,26305069.333958022,25730212.220898263,25950538.22246307
26456318.3347463,26263433.79239899,26443948.365621872,25938047.55999536
26456318.3347463,24621602.63968857,25589076.801094808,25445498.214182235
26456318.3347463,23431874.81820478,24381449.931780167,25088579.8677371
26456318.3347463,26324811.722593665,25774546.031426102,25956460.939053763
26456318.3347463,25943903.93742799,26157621.087626506,25842188.60350406
26456318.3347463,24807832.64314954,25787609.97895206,25501367.215220526
26456318.3347463,25523316.980747484,26178838.069415547,25716012.516499907
26456318.3347463,25281401.776698153,25533229.958032083,25643437.95528511
26456318.3347463,26313789.171118595,26496765.18290203,25953154.173611242
26456318.3347463,26042615.046955638,26257143.874115728,25871801.936362356
26456318.3347463,25482610.65225395,26304213.736254536,25703800.617951848
26456318.3347463,24813862.495963745,25968561.61749969,25503176.171064787
26456318.3347463,24118317.431285158,25078714.594889667,25294512.65166121
26456318.3347463,25214853.703326963,25296398.63006084,25623473.533273753
26456318.3347463,25113827.15938323,25434581.351714555,25593165.570090633
26456318.3347463,25149192.53054692,26338174.712670922,25603775.18143974
26456318.3347463,24557824.28335091,25326657.918686576,25426364.707280938
26456318.3347463,26068189.363152534,26417921.906772397,25879474.231221423
26456318.3347463,26841107.22557763,26637843.40200659,26111349.589948952
26456318.3347463,25589479.345099732,25305369.527607687,25735861.225805584
26456318.3347463,25218801.65770486,25227286.41802613,25624657.91958712
26456318.3347463,25550863.747740418,25441982.50556013,25724276.54659779
26456318.3347463,26373785.71003709,26373098.091118243,25971153.135286793
26456318.3347463,25106980.52710094,24553428.18038992,25591111.580405943
26456318.3347463,24877292.119687207,26255671.765475865,25522205.058181822
26456318.3347463,26393982.688904047,25389891.439416107,25977212.22894688
26456318.3347463,25123964.246703465,26043450.886874333,25596206.6962867
26456318.3347463,26025642.296092536,24974571.559398692,25866710.111103423
26456318.3347463,26890941.850297507,27181940.20384075,26126299.977364916
26456318.3347463,25665673.938557222,26351182.28619982,25758719.603842832
26456318.3347463,25523135.690699667,26644802.434782587,25715958.129485562
26456318.3347463,24725678.62779952,25707568.899660077,25476721.01061552
26456318.3347463,26426210.215793997,26241101.84952774,25986880.48701386
26456318.3347463,26407025.61513039,26627889.662655488,25981125.10681478
26456318.3347463,26234999.147349387,26636231.581693277,25929517.16648048
26456318.3347463,25618346.132484734,24963495.236827094,25744521.26202108
26456318.3347463,24330181.325006537,25212438.505014315,25358071.819777623
26456318.3347463,24941621.39748719,25893664.10725682,25541503.84152182
26456318.3347463,24657918.138228565,26421717.746321604,25456392.863744237
26456318.3347463,25996734.540100276,25879796.019275017,25858037.784305748
26456318.3347463,25592480.557666674,25470668.82247753,25736761.589575667
26456318.3347463,23743807.543520376,24237824.737602938,25182159.685331777
26456318.3347463,26485280.956692252,26904034.751995068,26004601.709283337
26456318.3347463,26534638.795719303,26154215.352681458,26019409.060991455
26456318.3347463,26598762.817696422,26871604.541354544,26038646.267584592
26456318.3347463,25425685.43233064,25662728.066123445,25686723.051974855
26456318.3347463,25343180.833069913,25744458.534667075,25661971.672196634
26456318.3347463,26690615.177157126,26446851.15960501,26066201.975422803
26456318.3347463,26000530.57036842,26640531.04743118,25859176.59338619
26456318.3347463,27052743.112043235,26418775.94350301,26174840.355888635
26456318.3347463,26399573.962501436,27035845.429483555,25978889.611026093
26456318.3347463,26291985.93465677,25325483.358679615,25946613.202672694
26456318.3347463,26272729.12942715,26532041.822748736,25940836.161103807
26456318.3347463,25144116.78918453,25441119.88103851,25602252.459031023
26456318.3347463,25974570.00277085,25913142.338278588,25851388.423106916
26456318.3347463,25901475.38305771,25763175.679564472,25829460.037192978
26456318.3347463,24832417.87471641,26724991.304563597,25508742.784690585
26456318.3347463,25577134.592400666,25971448.75167948,25732157.799995862
26456318.3347463,26258775.948035993,26403193.04567586,25936650.20668646
26456318.3347463,25261741.612372622,24355779.17944827,25637539.90598745
26456318.3347463,25685136.347872514,25738438.90316236,25764558.326637417
26456318.3347463,26124913.993924633,25853228.11442618,25896491.620453052
26456318.3347463,25476434.3950772,25770566.06899539,25701947.740798824
26456318.3347463,25801512.272553433,25748479.00387185,25799471.104041696
26456318.3347463,24240671.564434286,24675921.543102738,25331218.89160595
26456318.3347463,25620540.180796105,26484122.61844212,25745179.476514496
26456318.3347463,25841417.92807132,25587375.797760088,25811442.80069706
26456318.3347463,26065996.28816652,26286072.297791097,25878816.308725618
26456318.3347463,24929462.801147826,25484685.796967745,25537856.26262001
26456318.3347463,24140141.793338522,24992463.451034762,25301059.960277222
26456318.3347463,25980295.93096246,25751828.51891973,25853106.2015644
26456318.3347463,26062953.910209645,26444852.539394263,25877903.595338557
26456318.3347463,25726333.54541698,25832112.85418869,25776917.48590076
26456318.3347463,26641653.424832515,27270530.387599204,26051513.44972542
26456318.3347463,24517079.825440384,25199906.508633826,25414141.369907778
26456318.3347463,25649716.86764877,25587763.26121271,25753932.482570294
26456318.3347463,24551546.91279779,24920863.028384846,25424481.496115
26456318.3347463,24805205.484863184,25374714.22613652,25500579.067734618
26456318.3347463,25584404.305573095,26212198.10408927,25734338.713947594
26456318.3347463,26292480.335026115,25664330.54058521,25946761.5227835
26456318.3347463,25757481.346791036,25396504.31190532,25786261.826312974
26456318.3347463,24972756.439455368,25551405.048407312,25550844.354112275
26456318.3347463,25692537.716702748,25533705.910372093,25766778.73728649
26456318.3347463,24914970.29517372,24913844.30449378,25533508.51082778
26456318.3347463,25179204.997007914,24830897.24628242,25612778.92137804
26456318.3347463,26562722.169320516,26603718.913985528,26027834.07307182
26456318.3347463,26725277.027167298,26273494.650397602,26076600.530425854
26456318.3347463,25893717.956972875,26766981.62616086,25827132.809367526
26456318.3347463,24804632.63052406,25701387.034351703,25500407.21143288
26456318.3347463,24984552.873277787,25840020.657850094,25554383.284259
26456318.3347463,25864068.700730365,25248555.414798,25818238.032494772
26456318.3347463,26129223.096280314,25865328.770868566,25897784.35115976
26456318.3347463,26071813.773919716,26271357.967762236,25880561.554451577
26456318.3347463,25573983.950351574,26936601.72020239,25731212.607381135
26456318.3347463,26289077.432705067,26707746.819350254,25945740.65208718
26456318.3347463,25136361.487802397,24988493.784853403,25599925.868616384
26456318.3347463,24948587.266013615,25398636.804744355,25543593.60207975
26456318.3347463,26202671.649285384,26357217.318179097,25919818.917061277
26456318.3347463,26036962.753168188,27240881.82265628,25870106.24822612
26456318.3347463,25577188.676208183,25877344.570259955,25732174.025138117
26456318.3347463,25501196.014306664,25766061.836725913,25709376.226567663
26456318.3347463,24939677.30466581,24668483.752543584,25540920.613675408
26456318.3347463,25482560.007004842,25855495.215178523,25703785.424377117
26456318.3347463,27237105.567360528,26859766.678427145,26230149.092483822
26456318.3347463,27140942.03156914,26022303.49446311,26201300.031746406
26456318.3347463,26847304.799788244,26860786.322693504,26113208.862212136
26456318.3347463,26425342.34876237,25706304.968122922,25986620.126904376
26456318.3347463,25460867.28344022,26277773.01951307,25697277.607307732
26456318.3347463,26264880.43222498,25943686.57451399,25938481.551943157
26456318.3347463,24716465.917506073,25015170.025698073,25473957.197527487
26456318.3347463,25469267.86695022,26964282.616508543,25699797.78236073
26456318.3347463,25752575.07157619,26199966.744201995,25784789.94374852
26456318.3347463,25597544.586984985,25745631.42179605,25738280.79837116
26456318.3347463,25668152.395828936,24607840.830619115,25759463.141024344
26456318.3347463,25331288.524653308,25558763.893072415,25658403.979671657
26456318.3347463,26820103.04227768,25732877.11691001,26105048.334958967
26456318.3347463,26633181.18223325,26388890.712570347,26048971.77694564
26456318.3347463,25738475.520523496,26742221.211268518,25780560.078432713
26456318.3347463,25350831.714399617,25142722.860931806,25664266.93659555
26456318.3347463,25706418.462412592,26379527.297727685,25770942.96099944
26456318.3347463,26525414.513703845,26158869.277954344,26016641.776386816
26456318.3347463,24915623.708670177,25095481.019032076,25533704.534876715
26456318.3347463,25384646.52257239,25884438.113075614,25674411.37904738
26456318.3347463,25676945.992267,25854714.153665308,25762101.219955765
26456318.3347463,26117058.901145678,26813206.573826633,25894135.092619367
26456318.3347463,25564926.961521115,25922095.880194563,25728495.510732
26456318.3347463,27150128.449596487,27002082.10336177,26204055.95715461
26456318.3347463,25454843.22302533,25283939.80254111,25695470.38918326
26456318.3347463,25940705.06375398,25406807.894752007,25841228.941401858
26456318.3347463,24491920.3512659,25509936.65858596,25406593.527655434
26456318.3347463,25497346.0590485,26488841.10024535,25708221.239990212
26456318.3347463,25522558.34534643,25416717.90887119,25715784.92587959
26456318.3347463,25897807.765760437,26293056.991137084,25828359.752003796
26456318.3347463,26192417.88196148,25530420.448956363,25916742.78686411
26456318.3347463,24299610.904401023,25868227.90837175,25348900.693595972
26456318.3347463,26226006.91996839,26406512.508415636,25926819.498266183
26456318.3347463,25786854.7187384,27713392.313596413,25795073.83789718
26456318.3347463,26103645.882410392,25876642.876334272,25890111.18699878
26456318.3347463,26160377.755842216,26968100.1126698,25907130.74902833
26456318.3347463,26407893.893164605,26324994.72788865,25981385.59022505
26456318.3347463,26804253.999309853,26150530.225747645,26100293.62206862
26456318.3347463,25427787.13074787,24981198.609050833,25687353.561500024
26456318.3347463,25565289.758719794,26088826.58925841,25728604.349891603
26456318.3347463,25113666.52937339,25556098.496848986,25593117.38108768
26456318.3347463,24942068.393922284,25442091.248608768,25541637.94045235
26456318.3347463,25723727.669537924,25149590.107549552,25776135.723137043
26456318.3347463,26836235.8236282,26064321.084053796,26109888.169364125
26456318.3347463,25773313.323685966,25499195.395988237,25791011.419381455
26456318.3347463,24417611.807107814,25450736.318408944,25384300.964408007
26456318.3347463,26252466.504436545,26355180.4868059,25934757.373606626
26456318.3347463,25934537.083946656,25112729.3316476,25839378.547459662
26456318.3347463,26499385.196072415,25751782.93466743,26008832.98109739
26456318.3347463,25411742.590790927,24956454.376910165,25682540.199512944
26456318.3347463,26875079.942009605,26280381.82736136,26121541.404878546
26456318.3347463,25053465.22610446,25211771.087259457,25575056.990107
26456318.3347463,26856502.630242642,25824042.751824003,26115968.211348455
26456318.3347463,27045551.818843193,26169961.31659437,26172682.967928622
26456318.3347463,26091326.63445282,25981660.370198954,25886415.41261151
26456318.3347463,23725993.527126223,25187864.03564484,25176815.48041353
26456318.3347463,26319839.46675004,26120474.694183867,25954969.262300678
26456318.3347463,26739340.197483152,25675219.052029125,26080819.481520608
26456318.3347463,27216149.889567778,25611246.097677898,26223862.389145996
26456318.3347463,25087897.512225933,25167508.0604077,25585386.67594344
26456318.3347463,25035840.94777629,24875699.545492362,25569769.70660855
26456318.3347463,26557188.59097518,26351699.012840346,26026173.999568217
26456318.3347463,25543452.361726083,25786448.297939114,25722053.13079349
26456318.3347463,26955167.824623704,26217714.961522475,26145567.769662775
26456318.3347463,27246443.492512368,27459167.993655287,26232950.470029373
26456318.3347463,24984207.588842656,24775188.080795065,25554279.69892846
26456318.3347463,26780479.947088607,26475991.250427056,26093161.406402245
26456318.3347463,26311040.66894478,25884646.897636835,25952329.6229591
26456318.3347463,26675681.82487467,25904192.460008625,26061721.969738066
26456318.3347463,25726391.121928044,25940084.752855968,25776934.758854076
26456318.3347463,25801087.10014087,25504162.405285165,25799343.552317925
26456318.3347463,25813961.634819143,25542169.540475626,25803205.912721403
26456318.3347463,26272901.144487694,26201974.297017843,25940887.76562197
26456318.3347463,26713192.026501544,26359686.700515628,26072975.030226126
26456318.3347463,26341598.717549898,25936931.169923343,25961497.037540633
26456318.3347463,25128264.48346892,27238878.820013285,25597496.76731634
26456318.3347463,25232174.4760746,25968867.256619465,25628669.765098043
26456318.3347463,26553427.076416135,27022816.06541083,26025045.545200504
26456318.3347463,24377399.57168206,25890326.152900636,25372237.293780282
26456318.3347463,26669863.930026513,27090503.052254956,26059976.601283617
26456318.3347463,26011863.245763134,25805112.298449308,25862576.396004602
26456318.3347463,25360992.343850628,25125711.05162518,25667315.125430852
26456318.3347463,25591728.92500209,26144582.173062123,25736536.09977629
26456318.3347463,25093984.72233624,25610702.640010737,25587212.838976536
26456318.3347463,24739953.707128003,25556233.515484955,25481003.534414064
26456318.3347463,25599631.20854277,26414565.310349453,25738906.784838498
26456318.3347463,26512327.238074712,25873752.175376885,26012715.593698077
26456318.3347463,26665804.317152727,26302745.13107846,26058758.71742148
26456318.3347463,26712891.85643157,25966976.317035954,26072884.979205135
26456318.3347463,25925230.756959684,25792463.87655539,25836586.649363566
26456318.3347463,24958686.713753223,25625530.363853596,25546623.436401628
26456318.3347463,25925482.016287625,25723305.28110486,25836662.027161952
26456318.3347463,25764078.037468947,26065368.366229154,25788240.83351635
26456318.3347463,26141336.390173994,25385610.42339163,25901418.339327864
26456318.3347463,25807941.09445236,25158267.222098753,25801399.750611372
26456318.3347463,24573164.207918845,25287231.641952958,25430966.684651315
26456318.3347463,25513378.118246756,25821598.441403363,25713030.857749693
26456318.3347463,25943517.40234237,26340174.379772417,25842072.642978378
26456318.3347463,24433917.485630997,25350192.021357056,25389192.667964965
26456318.3347463,25606444.166103795,25043874.684974194,25740950.672106802
26456318.3347463,25640839.524387985,25880069.933145832,25751269.27959206
26456318.3347463,25242586.993017733,25274640.35203413,25631793.520180985
26456318.3347463,24830133.5227464,26230502.762363948,25508057.479099587
26456318.3347463,24613508.93260193,25123339.94155696,25443070.102056243
26456318.3347463,24469136.85010907,25128497.734630488,25399758.477308385
26456318.3347463,25391770.87730164,25460288.13900908,25676548.685466155
26456318.3347463,25497436.187620334,25725222.452389784,25708248.278561763
26456318.3347463,26443199.407342844,26089048.268367708,25991977.244478516
26456318.3347463,26343014.76811894,25751952.416306626,25961921.852711346
26456318.3347463,25402455.59887452,26039889.21162533,25679754.10193802
26456318.3347463,25947490.306509387,26068477.521748118,25843264.514228478
26456318.3347463,25339537.5700923,24912591.55319905,25660878.693303354
26456318.3347463,24971316.778813597,25666170.660268795,25550412.455919743
26456318.3347463,25971258.736914106,25074060.007126644,25850395.043349896
26456318.3347463,25243744.404956713,26006776.710772727,25632140.74376268
26456318.3347463,25361993.46465477,26248834.412069812,25667615.461672094
26456318.3347463,24711144.20193304,24372875.60540536,25472360.682855576
26456318.3347463,25177924.22385448,25560236.910377838,25612394.689432006
26456318.3347463,24223711.470727816,25312051.71116239,25326130.86349401
26456318.3347463,24053679.55162552,25260932.73653732,25275121.28776332
26456318.3347463,26615523.679680847,26450218.377293967,26043674.526179917
26456318.3347463,25688042.46214335,25936265.959710963,25765430.160918668
26456318.3347463,26058658.949299194,25358357.80474955,25876615.10706542
26456318.3347463,26374157.312486384,26573131.293060802,25971264.61602158
26456318.3347463,24949192.397130504,25177043.835095886,25543775.141414814
26456318.3347463,25582794.06321492,25603921.356716175,25733855.641240142
26456318.3347463,26075873.836938202,26614403.421329368,25881779.573357128
26456318.3347463,24836231.422326207,24830246.75735468,25509886.848973528
26456318.3347463,26699799.208765604,26354905.370335884,26068957.184905343
26456318.3347463,25776863.699651428,24840370.582968708,25792076.532171093
26456318.3347463,25682059.929268986,26061049.76684709,25763635.40105636
26456318.3347463,25314495.12008158,25739517.637099367,25653365.958300136
26456318.3347463,24884444.236685358,26016251.992243383,25524350.69328127
26456318.3347463,27126254.082077406,26824000.54577899,26196893.646898888
26456318.3347463,26256458.44285193,26240861.31482833,25935954.955131244
26456318.3347463,25451272.19775972,24982356.271809988,25694399.08160358
26456318.3347463,25935210.01307717,26540356.50233885,25839580.426198818
26456318.3347463,26321808.572370436,26310294.949924923,25955559.993986793
26456318.3347463,25588271.68961166,25985932.58189613,25735498.92915916
26456318.3347463,25582940.65133825,26035967.33588387,25733899.617677137
26456318.3347463,26336265.768400382,26218725.39269915,25959897.152795777
26456318.3347463,25155329.73440353,26079968.050746694,25605616.342596725
26456318.3347463,25023974.55613919,25271307.071377296,25566209.78911742
26456318.3347463,25146949.91017977,26252871.630197953,25603102.395329595
26456318.3347463,26371688.970939957,27241966.554291703,25970524.11355765
26456318.3347463,26150756.221060347,26345348.09931972,25904244.28859377
26456318.3347463,25380797.283633105,25162937.798620738,25673256.607365593
26456318.3347463,27310244.30101397,26332827.003121793,26252090.712579854
26456318.3347463,25662015.00269201,25950862.923332766,25757621.923083268
26456318.3347463,26274966.68502171,27117634.625915904,25941507.427782178
26456318.3347463,26553671.78577172,25718854.991566345,26025118.95800718
26456318.3347463,25356223.902087852,25058045.173490755,25665884.59290202
26456318.3347463,24799088.137184285,25381691.24917569,25498743.863430947
26456318.3347463,25398012.536837116,25446623.833212458,25678421.183326796
26456318.3347463,23860043.77105304,24750802.326997843,25217030.553591575
26456318.3347463,25795707.267900832,25787732.609353967,25797729.60264591
26456318.3347463,25822927.017207067,25755963.85803983,25805895.527437784
26456318.3347463,25065575.79520247,26133693.981023736,25578690.160836406
26456318.3347463,25171251.642937027,25107783.143188592,25610392.91515677
26456318.3347463,26410336.045914724,26778565.37538901,25982118.236050084
26456318.3347463,26236065.027283266,25962638.79752143,25929836.930460643
26456318.3347463,25002310.54915959,26049920.44426327,25559710.58702354
26456318.3347463,25356882.264153548,25727614.555188265,25666082.10152173
26456318.3347463,25904675.13184467,26428895.72255543,25830419.961829066
26456318.3347463,26059144.395786703,26095456.777763873,25876760.741011675
26456318.3347463,26055465.593929864,26368484.538813915,25875657.100454625
26456318.3347463,25287120.275329046,24421384.8206761,25645153.50487438
26456318.3347463,27086040.22203402,26391730.48714176,26184829.48888587
26456318.3347463,25589501.94155626,26620056.35250744,25735868.00474254
26456318.3347463,25714258.229639474,26748505.31981198,25773294.891167507
26456318.3347463,26067696.469964832,25306998.580878362,25879326.363265112
26456318.3347463,26387448.02986324,24935520.506839592,25975251.831234634
26456318.3347463,23850543.326358814,24929263.45226413,25214180.42018331
26456318.3347463,26346344.389668085,25107436.82600211,25962920.739176087
26456318.3347463,25292988.31471581,25492248.57140659,25646913.916690405
26456318.3347463,25287917.871417645,25526064.97405668,25645392.783700958
26456318.3347463,25626659.68574445,25792811.988783523,25747015.327999
26456318.3347463,26374123.23455111,27284955.988189183,25971254.392640997
26456318.3347463,26389830.32276459,26475560.973616503,25975966.51910504
26456318.3347463,26813526.339122914,26403748.762006592,26103075.32401254
26456318.3347463,26071879.272652805,25971040.132755607,25880581.204071507
26456318.3347463,25792670.394214235,25574674.940679833,25796818.540539935
26456318.3347463,26364455.611044385,25820631.612083558,25968354.10558898
26456318.3347463,25304232.236189365,25257867.538195256,25650287.093132474
26456318.3347463,25231861.09451107,26142619.234650623,25628575.750628985
26456318.3347463,24646703.110150717,23891496.43613386,25453028.35532088
26456318.3347463,26222497.550725613,26726259.410067767,25925766.687493347
26456318.3347463,24516666.830557186,24460148.621406674,25414017.47144282
26456318.3347463,25929250.194873847,24830725.188792836,25837792.480737817
26456318.3347463,24501015.633647654,25615110.95304641,25409322.11236996
26456318.3347463,26069775.021506127,26178184.613650523,25879949.9287275
26456318.3347463,25728554.43275431,25696230.835840285,25777583.752101958
26456318.3347463,24669235.569146715,25090993.7829155,25459788.09301968
26456318.3347463,26118428.353741363,26748419.067035556,25894545.928398073
26456318.3347463,25392983.463111114,25756169.351349667,25676912.461209
26456318.3347463,25971823.267966405,25977963.743465662,25850564.402665585
26456318.3347463,24932613.79386062,25528072.55511345,25538801.56043385
26456318.3347463,24506174.950734913,24497619.112219032,25410869.90749614
26456318.3347463,25891094.405810602,24976439.81570078,25826345.744018845
26456318.3347463,26034620.9530308,25170855.457374692,25869403.7081849
26456318.3347463,23521591.802955873,23995291.7205846,25115494.963162426
26456318.3347463,25829811.714598015,26623464.831003103,25807960.936655067
26456318.3347463,25508912.686937585,26124246.207626574,25711691.22835694
26456318.3347463,26790850.42608781,26593345.059144657,26096272.55010201
26456318.3347463,25494053.033662535,27018537.44715872,25707233.332374424
26456318.3347463,24887413.084286947,26082263.323898084,25525241.347561747
26456318.3347463,25673085.385174524,25304538.514610313,25760943.03782802
26456318.3347463,26782381.276339114,26417116.224456616,26093731.805177398
26456318.3347463,26126044.97221538,25342609.463366266,25896830.913940277
26456318.3347463,25373123.31091901,25954322.099939696,25670954.415551364
26456318.3347463,26572743.467161596,25840641.808774617,26030840.462424144
26456318.3347463,25890383.74625758,26357613.405184828,25826132.54615294
26456318.3347463,25187815.287033413,25551768.431435484,25615362.008385688
26456318.3347463,25480145.842229728,26467748.465962436,25703061.17494458
26456318.3347463,26453812.910665344,26890938.930117372,25995161.295475267
26456318.3347463,25192063.77684559,25599782.139254127,25616636.55532934
26456318.3347463,25305373.301524095,25555052.722247865,25650629.41273289
26456318.3347463,26011856.000617124,26356880.12605583,25862574.2224608
26456318.3347463,25786256.0149265,25682108.598573085,25794894.226753615
26456318.3347463,25226311.43193809,25895102.42628116,25626910.851857092
26456318.3347463,26335537.59920808,26136507.43351326,25959678.702038087
26456318.3347463,25724245.03933224,25591706.008258764,25776290.934075337
26456318.3347463,25403500.97163736,26044237.440085087,25680067.713766873
26456318.3347463,25390675.10300372,25593720.96261499,25676219.95317678
26456318.3347463,25420201.653948016,27837389.919794846,25685077.918460067
26456318.3347463,26381482.311828718,25967398.739267107,25973462.11582428
26456318.3347463,25080407.604959868,25702945.452951547,25583139.703763627
26456318.3347463,26952956.97155439,26506609.282417685,26144904.51374198
26456318.3347463,26218855.63121311,26128965.206428196,25924674.111639597
26456318.3347463,26161318.153346322,26264188.43155514,25907412.86827956
26456318.3347463,25654523.81589307,25587287.428185847,25755374.567043588
26456318.3347463,26032382.81224538,26313012.36965197,25868732.26594928
26456318.3347463,26410587.163817592,26163645.49358172,25982193.57142094
26456318.3347463,25675840.85573806,25980378.270889383,25761769.67899708
26456318.3347463,25854094.265638843,25264867.866375607,25815245.701967318
26456318.3347463,25887078.257061966,25024689.637509458,25825140.89939425
26456318.3347463,25928341.77359726,25423726.642884504,25837519.954354838
26456318.3347463,27083524.66711123,26748402.465243332,26184074.822409034
26456318.3347463,25642678.561594307,25804821.216052495,25751820.990753956
26456318.3347463,26395561.482791528,25431091.630415626,25977685.86711312
26456318.3347463,26845824.542672772,26685449.62054535,26112764.785077497
